raw_acc:3d:mean_x,raw_acc:3d:mean_y,raw_acc:3d:mean_z,raw_acc:3d:std_x,raw_acc:3d:std_y,raw_acc:3d:std_z,raw_acc:3d:ro_xy,raw_acc:3d:ro_xz,raw_acc:3d:ro_yz,proc_gyro:3d:mean_x,proc_gyro:3d:mean_y,proc_gyro:3d:mean_z,proc_gyro:3d:std_x,proc_gyro:3d:std_y,proc_gyro:3d:std_z,proc_gyro:3d:ro_xy,proc_gyro:3d:ro_xz,proc_gyro:3d:ro_yz,raw_magnet:3d:mean_x,raw_magnet:3d:mean_y,raw_magnet:3d:mean_z,raw_magnet:3d:std_x,raw_magnet:3d:std_y,raw_magnet:3d:std_z,raw_magnet:3d:ro_xy,raw_magnet:3d:ro_xz,raw_magnet:3d:ro_yz
0.237805,0.468641,0.852864,0.001189,0.001774,0.002154,-0.003514,-0.084731,-0.224299,-0.002989,-0.005055,-0.008334,0.00146,0.001383,0.001106,-0.268044,-0.13381,0.089093,-61.715379,-69.025682,1.560227,1.552493,1.805129,0.198712,0.959685,-0.155198,-0.132419
0.21273,0.060999,0.981032,0.00114,0.001123,0.001882,0.00555,0.037921,-0.032601,-0.002127,-0.004005,-0.008651,0.000944,0.001151,0.001064,0.069917,0.087084,0.032631,-79.758023,74.458632,1.473764,2.9852,3.027763,0.21497,-0.902386,-0.273892,0.341093
-0.009547,0.00537,1.014609,0.00133,0.001623,0.002309,0.236502,0.072455,-0.06006,-0.006639,-0.008688,-0.00782,0.002196,0.0041,0.001044,0.700462,0.010578,0.042892,-77.505856,109.153992,-59.809125,2.150734,3.713444,1.499568,-0.561956,0.951349,-0.752952
-0.009603,-0.006142,1.006333,0.001313,0.001431,0.002839,0.017877,-0.144798,-0.227452,-0.002763,-0.005022,-0.009757,0.005219,0.004113,0.007568,0.895548,0.930274,0.946443,-68.848101,89.544912,29.376076,2.186751,3.034078,0.993671,-0.893647,-0.963103,0.950286
0.20157,-0.114979,0.981412,0.001102,0.001088,0.001922,0.090947,-0.089836,-0.097602,-0.003556,-0.005412,-0.008772,0.000976,0.001206,0.001031,0.016192,0.076262,0.013719,-59.920355,-54.001904,-5.993376,1.635953,1.440581,0.264792,0.98361,0.363368,0.383404
-0.005826,-0.005319,1.008979,0.001069,0.001131,0.0018,-0.025604,-0.048556,-0.074759,-0.003003,-0.005034,-0.009821,0.000987,0.001095,0.001023,0.198129,0.092573,0.061114,-78.839772,33.391519,18.080734,2.018079,1.140693,0.567071,-0.834335,-0.915714,0.805845
-0.010295,0.005105,1.015714,0.004956,0.004811,0.007914,0.043742,-0.012599,-0.011581,-0.005561,-0.008568,-0.006335,0.001248,0.001113,0.001991,0.111408,0.347746,0.141403,-65.008325,6.903198,-44.448274,2.015472,0.615002,1.417553,-0.267511,0.989846,-0.303858
0.035384,0.243643,0.975733,0.001261,0.002218,0.002087,-0.010741,-0.021408,-0.24805,-0.003465,-0.006347,-0.00785,0.001476,0.001343,0.001384,-0.070945,-0.1558,0.204908,-54.36571,-56.775838,0.904949,1.474104,1.525203,0.21068,0.977576,-0.284055,-0.255686
0.139705,0.96352,0.026971,0.262803,0.558551,0.3784,0.273811,0.221039,-0.04749,0.072876,-0.078688,0.125099,1.542473,1.857665,0.814966,-0.631354,-0.852423,0.707487,-67.436726,-68.726345,24.255533,4.081646,7.99149,7.506216,0.396274,0.271155,-0.474533
-0.03551,0.262457,0.973577,0.048473,0.040422,0.038842,-0.69825,0.191005,-0.267232,-0.00348,-0.006046,-0.013957,0.120312,0.154247,0.0803,0.489218,0.020669,-0.103708,-95.5563,62.007375,17.813325,1.1998,2.388975,0.618674,-0.542596,-0.4012,-0.205808
-0.017996,-0.169919,0.992483,0.001122,0.001077,0.001746,0.023363,0.00626,-0.065321,-0.002607,-0.005564,-0.009578,0.001039,0.001223,0.001168,0.259959,0.263838,0.239476,-55.210695,46.919924,8.940152,1.475621,1.251094,0.279836,-0.956319,-0.636455,0.693495
-0.847133,0.029206,0.554091,0.04111,0.032487,0.05166,0.564101,0.579787,0.535046,-0.004132,-0.02198,-0.003402,0.05711,0.113788,0.08027,0.062852,0.304908,-0.343619,-41.084311,82.627041,25.170765,1.357248,2.720402,2.093954,-0.559634,0.232504,0.186671
-0.019581,0.923069,0.36637,0.047363,0.068256,0.060022,-0.252838,-0.284553,-0.082379,-0.003818,-0.009803,-0.008315,0.04489,0.059023,0.021511,-0.44448,0.745765,-0.54099,268.182434,355.085627,-260.890115,10.114904,13.345766,9.822672,0.99963,-0.998861,-0.999276
-0.015409,-0.003152,1.008179,0.00114,0.001127,0.001763,0.036181,-0.067067,0.001562,-0.003201,-0.006024,-0.00957,0.000981,0.001032,0.000993,0.072016,0.115199,-0.020056,-49.612576,41.834621,18.181515,1.299227,1.198704,0.514929,-0.925804,-0.926209,0.891841
-0.015389,-0.016873,1.011,0.003058,0.002621,0.006282,0.015401,-0.353984,0.171795,-0.005574,-0.009028,-0.006366,0.001948,0.002763,0.001271,0.394625,0.087205,0.019497,-59.948604,35.38066,5.598198,1.913463,1.232032,0.333618,-0.914905,-0.688263,0.674407
-0.070052,0.360886,0.92559,0.071417,0.108631,0.058762,0.227739,-0.439581,-0.738368,0.008082,0.002647,-0.002082,0.25383,0.160464,0.195657,-0.201945,-0.01426,0.479347,-53.376964,-69.928163,-22.765638,5.569907,7.595869,3.009212,0.294638,0.410588,-0.608395
0.009163,-0.067697,1.009178,0.001135,0.001131,0.00169,0.028562,0.006423,0.03986,-0.004794,-0.006079,-0.010273,0.000972,0.001069,0.001364,0.004777,0.156755,0.108239,-86.694848,71.907348,13.165985,2.325511,1.864831,0.433707,-0.981554,-0.892863,0.874092
-0.004404,0.010848,1.006339,0.002082,0.002218,0.003465,0.041817,-0.027569,-0.000695,-0.002068,-0.005018,-0.008566,0.00099,0.001029,0.001026,0.035464,0.020948,0.026373,-81.087874,-27.814709,-79.41076,2.085857,0.722239,2.024491,0.861582,0.986448,0.855834
-0.016145,-0.021061,1.011206,0.004571,0.004968,0.004226,0.114627,-0.142605,0.353508,-0.005646,-0.008731,-0.0063,0.002714,0.003002,0.002062,0.038984,0.275377,0.172726,-60.001756,38.329084,0.909237,1.939928,1.523121,0.217161,-0.75197,0.038189,0.05118
0.788647,0.463198,0.399037,0.007147,0.007049,0.008378,-0.223134,-0.573263,-0.433851,7e-05,-0.007557,-0.001623,0.015789,0.021205,0.012115,-0.88857,0.07887,0.06378,-84.65249,70.754867,10.260531,2.187589,2.043726,0.374177,-0.914456,-0.766188,0.827558
-0.009512,0.003936,1.01573,0.001245,0.001461,0.002384,0.272809,-0.276133,-0.224365,-0.004651,-0.008776,-0.007854,0.001238,0.001896,0.001189,0.264862,-0.000137,0.09429,-65.999622,52.15697,-46.502879,1.89324,1.975581,1.287743,-0.281699,0.953564,-0.381961
0.198192,0.889104,0.0359,0.335523,0.616836,0.420033,0.026442,0.323187,0.052321,0.158269,0.143119,0.088363,1.566185,1.90934,1.137381,-0.318399,-0.658932,0.356961,-63.034893,-1.82799,38.10842,9.811277,11.656312,9.695039,-0.925432,-0.472104,0.633041
-0.006835,0.004781,1.004199,0.00117,0.001835,0.002049,0.256274,-0.04596,0.032692,-0.002082,-0.003437,-0.010021,0.001692,0.001423,0.001929,0.409698,0.63183,0.597003,-68.061298,40.85771,-55.674046,1.782783,1.582757,1.451869,-0.65284,0.98513,-0.698566
-0.009204,0.007014,1.013729,0.002272,0.002291,0.003523,-0.064332,-0.048734,0.029722,-0.004702,-0.008584,-0.006696,0.001196,0.001252,0.001486,0.238517,0.376449,0.332528,-66.559389,-37.207176,-58.209237,1.729079,0.964538,1.489404,0.940633,0.977123,0.935476
0.075488,0.133282,0.99421,0.003508,0.005648,0.003017,-0.368529,-0.058165,-0.396677,-0.002343,-0.004985,-0.008434,0.006749,0.003663,0.003649,0.27682,-0.568987,0.332399,-56.385342,-53.271646,1.308759,1.424959,1.413191,0.223485,0.956792,-0.320631,-0.293052
-0.197936,0.014684,0.985239,0.001118,0.001151,0.001855,0.024851,-0.109488,-0.072325,-0.002462,-0.004956,-0.008082,0.001007,0.001113,0.001079,0.076747,0.084646,0.078953,-80.856625,27.106904,59.558452,2.129263,0.838063,1.57,-0.839826,-0.988025,0.864142
-0.007114,0.004694,1.009976,0.004747,0.004511,0.007216,0.029528,-0.048538,-0.023787,-0.004285,-0.006362,-0.007911,0.001014,0.001223,0.001022,-0.070677,0.036219,-0.024669,-91.483173,-1.633706,-65.529822,2.403146,0.308224,1.70016,0.111603,0.991091,0.078267
-0.006696,-0.109275,1.001613,0.001139,0.001143,0.001795,0.026533,-0.067128,-0.070997,-0.003855,-0.006139,-0.010629,0.001497,0.001534,0.001166,0.654594,0.452339,0.417355,-61.974463,43.1111,-3.439115,2.000893,1.552835,0.179351,-0.90646,0.360829,-0.369068
0.122779,0.250351,0.965537,0.002198,0.002204,0.003365,0.004399,-0.032975,-0.055862,-0.002243,-0.005479,-0.00822,0.001513,0.001536,0.001171,0.379993,0.243914,0.352034,-72.40043,-116.088091,13.831327,2.256629,3.670768,0.514715,0.995996,-0.908792,-0.904481
0.114822,0.236237,0.970163,0.001259,0.002186,0.002128,0.01135,-0.098452,-0.225516,-0.002422,-0.005587,-0.009,0.001396,0.001299,0.0011,-0.081327,-0.124213,0.111298,-65.380583,59.731675,12.463858,1.712893,1.802993,0.457181,-0.74912,-0.799454,0.790699
-0.005781,-0.002648,1.00884,0.004567,0.004792,0.007145,0.020298,0.000268,-0.001887,-0.003529,-0.005812,-0.010778,0.00096,0.001167,0.001026,-0.087181,0.067385,0.01206,-54.431331,-25.871635,4.375589,1.718716,0.921528,0.353785,0.723743,-0.661821,-0.220861
-0.007148,0.004476,1.003919,0.004919,0.004661,0.007503,0.085559,0.008824,-0.014416,-0.002742,-0.003436,-0.009453,0.001067,0.00128,0.000979,-0.101317,-0.035421,-0.037702,-89.26481,-2.660506,-60.655595,2.355891,0.831614,1.566553,0.097667,0.988603,0.080504
0.190205,-0.044478,0.987838,0.002163,0.002224,0.003349,0.0314,-0.03051,0.017091,-0.003169,-0.007374,-0.009222,0.001125,0.001165,0.001081,0.167556,0.201315,0.114792,-59.080633,-65.604151,-11.004076,1.541009,1.736579,0.316684,0.96642,0.807582,0.800573
0.043063,0.323574,0.951923,0.019928,0.039908,0.03322,-0.444706,0.006852,-0.434513,-0.011655,-0.008499,-0.002897,0.077879,0.082064,0.040395,-0.301243,-0.339822,-0.229852,-59.954905,25.735057,14.831331,1.999827,2.174642,1.15852,-0.449501,-0.188899,-0.34224
-0.008568,0.005698,1.009832,0.001371,0.00201,0.003698,0.377648,-0.161303,0.087984,-0.005388,-0.007314,-0.00752,0.001552,0.001462,0.001248,0.200602,0.273333,0.315243,-76.564107,117.193004,-36.481293,3.324915,5.094745,1.612544,-0.994369,0.990996,-0.990689
0.191174,-0.045093,0.987047,0.002125,0.002169,0.003332,0.055049,-0.012269,-0.063683,-0.00309,-0.006314,-0.009417,0.000975,0.001088,0.001002,-0.014457,0.055996,0.021899,-59.459393,-66.004323,-10.607181,1.868324,2.140637,0.408708,0.974226,0.8804,0.885864
-0.437912,0.159583,0.891959,0.074269,0.054469,0.067834,-0.903907,0.918686,-0.891557,-0.005521,-0.00563,-0.009911,0.09345,0.185839,0.0758,0.395339,0.486925,0.852767,-42.433443,-84.491848,4.117671,1.981046,4.423977,4.176754,0.046567,0.624546,-0.731882
-0.008282,0.005309,1.013336,0.00477,0.004875,0.007537,-0.028327,-0.003195,0.011643,-0.005537,-0.00928,-0.006963,0.001029,0.001122,0.001137,0.097935,0.16566,0.099619,-69.217367,23.269975,-63.171873,1.765848,1.017965,1.650291,-0.70392,0.98311,-0.76936
-0.086073,0.013062,1.005783,0.004753,0.004861,0.007244,-0.069721,0.026072,-0.051283,-0.003064,-0.005796,-0.010147,0.003514,0.00166,0.001256,0.562309,-0.214763,-0.086635,-63.825,-11.639848,2.907652,1.688243,1.162435,0.287503,0.379061,-0.274701,0.523198
-0.006461,0.005443,1.007359,0.005198,0.004892,0.007433,0.018255,-0.011446,-0.037941,-0.002851,-0.004471,-0.009708,0.001145,0.001163,0.001011,0.017676,0.013722,0.045425,-97.418168,18.541145,-76.780458,3.108428,1.169625,2.418439,-0.353853,0.983082,-0.465673
-0.083805,-0.023873,1.000967,0.001342,0.001202,0.002002,-0.0808,-0.130561,-0.012347,-0.003154,-0.005794,-0.00877,0.001163,0.002855,0.000971,0.461079,0.067284,-0.056262,-71.707671,20.801848,17.954127,2.273968,0.844741,0.640896,-0.857835,-0.931873,0.87206
0.200849,-0.115307,0.981883,0.001127,0.00116,0.001717,-0.028755,0.041066,0.004043,-0.00369,-0.006109,-0.009028,0.00099,0.001241,0.001031,-0.137023,0.066388,-0.014743,-60.1218,-54.36825,-6.020175,0.228997,0.219829,0.165661,0.079622,-0.183872,0.153351
-0.009344,0.004308,1.013864,0.01527,0.03435,0.003778,0.242288,0.018199,0.003359,-0.004696,-0.007913,-0.005101,0.008848,0.007669,0.064407,0.555225,0.001527,-0.144932,-67.053198,78.819137,-69.558426,3.535748,11.777648,12.568094,-0.911491,0.923808,-0.989752
0.795073,0.062149,0.608513,0.004111,0.0047,0.004397,-0.672303,-0.71777,0.726977,-0.00235,-0.006652,-0.008235,0.007839,0.006624,0.005984,0.200892,0.577659,-0.287677,-98.59401,32.801497,17.064594,2.597143,1.038945,0.551745,-0.738656,-0.870973,0.76523
-0.00736,0.008184,1.005467,0.001157,0.001327,0.001798,0.171557,-0.058042,0.024853,-0.002594,-0.005621,-0.008478,0.001083,0.001186,0.001024,0.109505,0.194119,0.0973,-74.937573,59.818786,-68.083388,2.32745,1.974207,2.137,-0.943745,0.990966,-0.952153
-0.009055,0.012115,1.007644,0.001147,0.001334,0.001937,0.129437,-0.017123,-0.064721,-0.003124,-0.005645,-0.008376,0.00098,0.001163,0.001084,-0.01732,0.109471,-0.014034,-69.963802,49.606312,-50.1127,2.268378,1.557434,1.574304,-0.978538,0.987454,-0.973532
-0.030803,0.001469,1.010795,0.004683,0.004952,0.007921,-0.017647,0.009316,0.05459,-0.004297,-0.007636,-0.006715,0.002079,0.004122,0.001111,-0.284369,0.027018,-0.030103,-60.348897,13.026236,1.441445,1.573433,0.703536,0.215123,-0.62727,-0.276078,0.221314
0.200507,-0.115216,0.982259,0.001113,0.001197,0.001765,-0.037165,-0.002066,-0.010405,-0.004513,-0.005811,-0.008377,0.001002,0.001486,0.001012,-0.018091,0.070959,-0.036226,-59.591475,-52.568475,-6.128625,0.268845,0.259158,0.232442,0.267222,-0.073954,0.087608
0.766164,0.358149,0.534753,0.006576,0.005167,0.006466,-0.714047,-0.867382,0.555705,-0.000995,-0.005771,-0.004423,0.006936,0.00928,0.009863,-0.364056,0.260582,-0.616408,-81.615702,77.765993,9.452389,2.195095,2.397702,0.336925,-0.806803,-0.789835,0.819364
0.011112,0.277892,0.965576,0.035473,0.041233,0.027636,0.040827,0.04923,-0.505481,0.006078,-0.014466,0.010249,0.130784,0.121386,0.127283,-0.051144,0.562368,-0.027164,-67.635665,54.005779,18.655589,2.124108,2.579987,0.586579,-0.43941,-0.588116,0.732565
-0.008389,0.004563,1.019626,0.001254,0.00139,0.001812,-0.02652,-0.056699,0.015566,-0.005353,-0.009582,-0.007858,0.001135,0.001362,0.001062,0.063532,0.046012,0.011467,-70.098129,-5.283413,-57.710291,3.063475,0.768222,2.493846,0.26363,0.992194,0.257965
0.20176,-0.114665,0.980211,0.001113,0.001148,0.001859,-0.051642,-0.068206,0.032739,-0.00298,-0.005097,-0.008642,0.000952,0.001206,0.001096,-0.051855,0.132865,0.036923,-59.914122,-54.195267,-5.928473,1.65484,1.531464,0.276218,0.97628,0.612338,0.623237
-0.01056,0.007679,1.01204,0.001154,0.00144,0.00183,0.142866,-0.038523,0.036587,-0.004768,-0.007771,-0.007604,0.000984,0.001113,0.001037,0.014399,0.014791,-0.020182,-66.245917,55.313552,-48.357648,2.515961,2.106363,1.794543,-0.964448,0.985486,-0.963972
-0.03524,0.223549,0.982621,0.004755,0.007308,0.007809,-0.076359,-0.03008,-0.156433,-0.002468,-0.006027,-0.008214,0.003337,0.001784,0.001411,-0.031876,-0.535011,0.031058,-58.358382,-14.922857,-1.265386,1.826879,1.249522,0.207502,0.471816,0.092908,0.490743
-0.016307,-0.003399,1.010076,0.001146,0.001097,0.001865,0.018961,-0.025092,-0.048714,-0.004023,-0.006711,-0.009482,0.00094,0.001118,0.000965,-0.027868,0.096367,-0.016223,-49.520734,41.792506,18.015494,1.306144,1.173979,0.49031,-0.928472,-0.914704,0.88502
-0.029709,0.002341,1.010757,0.006041,0.006082,0.009382,-0.113686,-0.014063,0.11753,-0.004305,-0.007829,-0.008411,0.00379,0.006911,0.009796,-0.818406,-0.430371,0.399164,-60.873198,12.547538,-1.765584,2.016748,1.349525,0.33377,-0.052678,-0.133262,0.028087
0.040715,-0.012921,1.005255,0.001236,0.002082,0.0024,0.015921,-0.146261,-0.29654,-0.001579,-0.005515,-0.007304,0.001855,0.001208,0.001115,-0.034353,0.078573,0.155796,-71.365355,23.435558,17.520533,1.911559,1.087038,0.601669,-0.430887,-0.903942,0.526936
-0.058176,0.922788,0.372048,0.058043,0.067539,0.062081,-0.145275,-0.166634,0.146797,-0.005322,-0.003889,-0.009682,0.063127,0.075201,0.030712,-0.932371,0.510221,-0.546179,171.960531,372.9289,-83.775171,4.619457,9.828594,2.356336,0.991742,-0.983699,-0.971906
0.201033,-0.114958,0.981886,0.001075,0.001181,0.001856,0.018567,-0.024113,0.033934,-0.005324,-0.006087,-0.008117,0.001026,0.001755,0.000979,-0.231033,0.106899,0.041348,-58.75635,-50.549658,-6.135513,1.795287,1.611455,0.234122,0.978657,0.748228,0.728607
-0.008717,0.006263,1.013558,0.001185,0.001263,0.00184,0.04029,-0.074968,-0.000834,-0.004784,-0.008454,-0.007319,0.001177,0.001322,0.001108,0.095103,0.169693,0.144981,-63.859646,57.809886,-45.969861,1.738659,1.609191,1.15836,-0.948469,0.976657,-0.941207
-0.171491,0.424377,0.892561,0.001334,0.001656,0.002092,-0.159504,-0.105044,-0.147446,-0.003352,-0.005002,-0.009739,0.001223,0.001336,0.001092,0.062417,-0.134003,0.083368,-54.928325,41.381345,16.307513,1.685856,1.489852,0.558604,-0.877324,-0.925203,0.921387
0.099262,-0.133914,0.999222,0.001134,0.00111,0.00189,0.025852,-0.032375,-0.0283,-0.003783,-0.007892,-0.006588,0.000978,0.001282,0.001014,-0.076475,0.086116,-0.004406,-47.340914,-22.601041,-4.662335,1.217124,0.845292,0.246236,0.709618,0.280995,0.497493
-0.130479,-0.104714,0.991194,0.001093,0.001079,0.001718,0.100855,-0.047398,0.000408,-0.001702,-0.005946,-0.007553,0.001724,0.001876,0.002602,0.632668,0.78331,0.739769,-51.803469,42.913823,10.031316,1.596962,1.50325,0.435233,-0.928213,-0.831606,0.829308
0.199986,0.857329,0.018748,0.140446,0.362883,0.287491,-0.698935,0.645864,-0.714298,0.111355,0.145901,0.036793,0.718649,1.114737,0.535641,0.569754,0.449506,0.556892,-102.675,-101.035279,22.613223,9.712952,9.919058,10.347726,0.809745,-0.826235,-0.777788
0.200899,-0.114495,0.981575,0.00109,0.001101,0.001802,0.037699,-0.019158,-0.032808,-0.004075,-0.005866,-0.00877,0.000978,0.001382,0.001035,-0.053422,0.117298,0.03422,-59.807148,-53.723346,-6.156426,1.828944,1.735224,0.255383,0.975365,0.630383,0.648801
0.201734,-0.114542,0.980117,0.001119,0.001091,0.001785,0.035381,-0.020184,-0.062488,-0.003303,-0.005392,-0.009008,0.000948,0.001111,0.000994,-0.089256,0.068867,0.033105,-60.029962,-54.242433,-5.882281,1.624529,1.520702,0.227255,0.971493,0.487292,0.520202
-0.010386,0.005225,1.014689,0.004919,0.005005,0.007456,-0.003144,0.026372,0.056186,-0.005508,-0.00835,-0.006713,0.001052,0.001011,0.00147,-0.01608,0.123043,0.029521,-65.287059,6.53587,-44.501452,0.263506,0.415428,0.160743,0.468374,-0.085413,-0.318
-0.042601,0.368995,-0.002997,0.17894,0.593888,0.705191,-0.258832,0.377459,-0.603615,-0.166089,-0.05765,0.173445,0.750484,0.546929,1.064454,0.264552,0.269878,0.208586,-79.259014,54.680708,54.895525,9.003399,25.936413,32.018073,0.740926,-0.667429,-0.794591
-0.031802,-0.185773,0.986868,0.001097,0.001138,0.00178,0.001027,-0.056315,0.020693,-0.001881,-0.004803,-0.007976,0.001477,0.001599,0.001211,0.549463,0.460565,0.460567,-52.173072,51.425992,9.025639,1.345285,1.478356,0.29568,-0.927896,-0.723305,0.673155
-0.022153,0.019318,1.003877,0.008822,0.004654,0.010184,-0.688699,-0.147023,-0.226818,-0.002711,-0.004288,-0.010713,0.006683,0.024143,0.001073,0.798824,0.01443,0.030796,-63.949645,36.09533,-9.589873,1.674474,1.402287,0.354195,-0.664292,0.672342,-0.262461
0.201719,-0.114691,0.980306,0.001113,0.001078,0.001757,0.067662,-0.074945,-0.042132,-0.00328,-0.005346,-0.008664,0.001065,0.001226,0.00262,0.207791,0.493073,0.446812,-60.006903,-54.184096,-5.939621,1.986638,1.703005,0.26684,0.973406,0.706543,0.721559
0.201398,-0.115105,0.980871,0.001117,0.001144,0.001714,-0.003441,-0.023752,0.033716,-0.003485,-0.005432,-0.008911,0.000918,0.001101,0.001053,0.00501,0.086289,0.069929,-60.16665,-54.3903,-5.9442,0.197162,0.291201,0.21762,0.30653,-0.163459,0.025757
-0.015739,-0.003348,1.008564,0.001093,0.001145,0.001877,-0.003341,0.048401,0.015873,-0.003445,-0.006363,-0.009811,0.001455,0.001419,0.002189,0.430172,0.653065,0.555913,-49.59099,41.884112,18.125025,1.345831,1.13163,0.587708,-0.897101,-0.921172,0.875889
-0.005306,0.006376,1.00462,0.00114,0.001404,0.001916,0.145404,-0.05857,-0.019194,-0.002803,-0.005238,-0.008449,0.000944,0.001124,0.000968,-0.065219,0.053423,0.007238,-93.716045,75.957338,-71.588821,2.944951,2.503407,2.255086,-0.971817,0.993637,-0.983069
0.056529,0.983828,-0.091025,0.057427,0.044073,0.061618,-0.062781,0.386758,-0.05096,-0.003835,-0.00619,0.002571,0.217194,0.294121,0.074161,0.015684,-0.26322,-0.177651,-44.019213,32.390787,69.673477,4.473414,3.309994,8.800092,-0.40326,0.497937,-0.663118
-0.009233,0.003868,1.012394,0.004838,0.004811,0.00739,-0.029425,-0.009448,0.005453,-0.004187,-0.008661,-0.005759,0.001331,0.001303,0.00184,0.250046,0.558998,0.363937,-90.077056,-15.621929,-32.642437,2.367288,0.723294,0.867412,0.564912,0.972511,0.547459
-0.005797,0.004435,1.006559,0.002241,0.002593,0.003403,0.130084,-0.088349,-0.0638,-0.002061,-0.004989,-0.008305,0.001227,0.001165,0.001316,0.055218,0.256636,0.291508,-65.959419,-46.001947,-49.842781,1.739234,1.195022,1.234919,0.979439,0.978268,0.971962
0.026869,0.255531,0.903996,0.084524,0.317102,0.159449,0.685314,-0.558821,-0.858704,0.003037,-0.005831,0.001981,0.466944,0.433773,0.165086,0.153115,0.243713,0.366434,-90.39917,-60.879547,0.280528,3.743386,11.121525,2.487745,0.518969,-0.552116,-0.909415
-0.179443,0.15576,0.982118,0.029196,0.036274,0.034776,-0.489668,0.065622,-0.27809,0.000905,-0.004709,-0.010784,0.087878,0.075286,0.078693,0.276931,0.215797,0.03694,-58.246066,-75.045,6.758223,1.630135,3.66919,0.576769,0.435035,-0.174335,-0.764484
-0.007781,0.005177,1.01057,0.001549,0.002316,0.003243,0.496196,-0.151679,0.07347,-0.005403,-0.007767,-0.00673,0.001401,0.001248,0.001153,0.001946,0.251402,0.201383,-73.278935,118.057034,-62.379316,1.883557,3.193014,1.584361,-0.982819,0.983312,-0.986675
-0.099245,0.263356,0.966661,0.001945,0.002361,0.002657,0.12472,-0.134871,-0.30368,-0.00303,-0.004796,-0.009792,0.002126,0.00217,0.001142,0.365162,-0.103344,0.189183,-57.374354,57.668582,16.088582,1.79701,1.884039,0.581764,-0.971099,-0.956977,0.952243
0.090522,0.153587,0.990037,0.002564,0.007131,0.003661,0.676215,-0.533199,-0.523445,-0.002414,-0.00551,-0.008363,0.003691,0.002352,0.00245,-0.778714,-0.617903,0.60118,-64.312538,61.113615,13.270846,1.757702,1.701552,0.480757,-0.891902,-0.899832,0.867342
0.626046,0.114141,0.777217,0.023561,0.053351,0.019652,-0.559199,0.067368,0.013193,-0.004179,-0.00311,-0.009249,0.012929,0.032502,0.006387,-0.62464,-0.505777,0.215086,-94.429188,-20.642437,-5.853426,2.517585,1.602809,0.348053,0.470371,0.606668,0.61462
-0.009552,0.004631,1.014632,0.001202,0.001565,0.001925,0.192205,-0.003286,-0.010074,-0.004826,-0.009061,-0.007192,0.001053,0.001071,0.000983,-0.041094,-0.000726,0.036041,-61.4928,56.7747,-45.255375,0.365917,0.948859,0.197641,0.704083,0.390736,0.241881
-0.034936,0.225248,0.979971,0.005064,0.008965,0.007762,-0.129194,-0.013751,-0.160342,-0.002152,-0.005496,-0.007646,0.008662,0.001599,0.003344,-0.186301,-0.918072,0.224936,-58.354373,-14.528365,-1.2473,1.497464,1.296825,0.224394,0.409381,0.031933,0.59661
-0.01572,-0.022848,1.010427,0.003033,0.002158,0.004268,0.093116,0.00234,0.135762,-0.005356,-0.00885,-0.006358,0.00132,0.001781,0.001198,0.154196,-0.043577,0.12342,-60.022281,35.34251,3.806388,1.928849,1.191249,0.246882,-0.954965,-0.584057,0.650803
