raw_acc:3d:mean_x,raw_acc:3d:mean_y,raw_acc:3d:mean_z,raw_acc:3d:std_x,raw_acc:3d:std_y,raw_acc:3d:std_z,raw_acc:3d:ro_xy,raw_acc:3d:ro_xz,raw_acc:3d:ro_yz
0.079138,-0.170553,0.989893,0.002072,0.002105,0.003497,-0.003653,-0.009161,0.079269
0.896226,0.05855,0.44132,0.028524,0.033555,0.023317,0.466975,0.175482,0.50238
-0.005204,0.002676,1.006192,0.001116,0.0011,0.001824,0.035712,-0.03357,-0.015973
-0.017946,-0.170097,0.993394,0.001104,0.001141,0.001743,0.103921,-0.040708,-0.028827
-0.008557,-0.006151,1.006676,0.001563,0.001333,0.001991,-0.050962,-0.019853,-0.002564
-0.010547,0.00306,1.012652,0.004509,0.004955,0.007602,0.009001,0.021629,-0.005167
0.126918,0.290848,0.929425,0.21052,0.136517,0.143844,-0.628975,-0.396833,-0.069789
0.819762,0.294187,0.490907,0.009907,0.014138,0.00899,-0.520174,-0.499125,0.343934
-0.008762,0.012823,1.008269,0.001129,0.001426,0.001826,0.118064,0.0038,-0.002303
0.155462,0.171854,0.978823,0.001549,0.003085,0.002325,0.498045,-0.235843,-0.328916
0.149219,-0.123425,0.987713,0.004543,0.00448,0.007407,0.00069,0.054933,-0.04127
-0.007966,0.004592,1.013786,0.004619,0.004788,0.007326,0.04867,0.006439,-0.075822
0.127954,0.980669,-0.025565,0.018813,0.015419,0.046736,-0.518804,0.008657,0.163592
0.393575,0.768364,-0.47846,0.008428,0.012231,0.013161,-0.883814,-0.755241,0.785932
-0.036413,0.928551,0.356663,0.014324,0.010506,0.022708,-0.402942,-0.90489,0.355847
0.201668,-0.114861,0.980054,0.001104,0.00112,0.001786,-0.018113,-0.106894,0.004613
-0.009771,0.006956,1.013078,0.001783,0.003184,0.00461,0.604497,-0.290479,-0.022207
-0.006046,0.004961,1.008108,0.002232,0.002491,0.004313,0.09467,-0.155333,0.016967
-0.004799,0.004095,1.009942,0.005282,0.005213,0.007602,-0.012374,-0.043855,-0.040254
-0.005132,0.004076,1.009103,0.004759,0.004633,0.007255,0.024138,0.021645,-0.049221
-0.008345,0.006792,1.009745,0.001306,0.001853,0.003368,0.321033,-0.093171,0.004904
0.248936,0.306807,0.923354,0.00208,0.002286,0.003332,0.069488,-0.038561,-0.028378
-0.00908,0.005818,1.014275,0.001306,0.001514,0.001874,0.148977,-0.135074,-0.049024
-0.171491,0.424377,0.892561,0.001334,0.001656,0.002092,-0.159504,-0.105044,-0.147446
-0.009465,0.004484,1.013492,0.005583,0.005244,0.007619,0.04629,0.016461,-0.019774
-0.004867,0.001032,1.007768,0.001173,0.001143,0.001883,-0.034886,-0.042441,-0.045207
-0.160081,-0.080635,0.995595,0.004854,0.004726,0.007427,0.038889,-0.000157,-0.040896
-0.074439,0.893878,0.430063,0.060574,0.057643,0.128931,-0.271557,0.257442,-0.848034
-0.01056,0.007679,1.01204,0.001154,0.00144,0.00183,0.142866,-0.038523,0.036587
0.12085,0.466972,0.827441,0.101561,0.250902,0.16079,0.174164,-0.235719,-0.872692
0.103465,0.23391,0.972373,0.001464,0.003449,0.002314,0.235247,-0.253894,-0.397454
-0.02835,0.002045,1.010693,0.006146,0.005252,0.009948,0.210421,-0.153924,-0.036592
0.548245,0.236682,0.80769,0.007104,0.009826,0.005162,-0.216255,-0.417962,-0.566303
-0.010137,0.004669,1.016658,0.004572,0.004651,0.007483,-0.038428,-0.053595,0.047454
0.065793,0.396734,0.917334,0.001569,0.00362,0.002522,0.089945,-0.083062,-0.474899
0.01594,0.928269,0.348639,0.041055,0.022021,0.050911,-0.801981,0.684318,-0.750748
-0.134846,-0.082729,0.998111,0.001247,0.001317,0.003642,0.240476,-0.360721,-0.19274
-0.009591,0.033794,1.003399,0.00203,0.001928,0.002,0.471087,-0.139738,-0.019248
-0.098233,0.271091,0.96493,0.001227,0.001684,0.001977,0.037165,-0.095963,-0.269689
0.200213,-0.114686,0.982427,0.001155,0.001145,0.001786,0.004555,-0.03399,0.003871
0.022002,0.348249,0.914545,0.129302,0.190718,0.145603,-0.159198,-0.301844,-0.559164
-0.004185,0.005432,1.008582,0.004748,0.004764,0.007373,-0.003515,-0.056751,-0.004816
0.198169,-0.115702,0.988711,0.001121,0.001183,0.001949,0.051315,-0.00686,-0.110851
0.198567,-0.114814,0.987219,0.001158,0.001124,0.001881,0.033402,0.012437,-0.034846
-0.075114,0.303572,0.953454,0.001223,0.001292,0.001952,-0.015524,0.015652,-0.017677
0.018091,0.05039,1.007283,0.004781,0.00481,0.007282,-0.007231,-0.011327,0.003511
-0.015658,-0.003642,1.008878,0.001109,0.001164,0.001901,0.010116,-0.068405,-0.088229
-0.004311,0.004668,1.008917,0.004624,0.004768,0.00757,0.06665,-0.014311,-0.029725
0.11347,0.123175,0.990785,0.00123,0.001517,0.002196,0.240976,-0.173456,-0.248282
-0.006727,-0.109264,1.002349,0.001096,0.001176,0.001784,0.059775,-0.048336,-0.038881
-0.008254,0.005821,1.012668,0.001151,0.001305,0.001775,0.085152,0.067246,0.055879
-0.027546,0.06209,0.955025,0.099896,0.23624,0.20454,-0.395844,0.201677,-0.559048
-0.134275,-0.08331,0.998302,0.001296,0.001264,0.002585,0.265995,-0.409552,-0.381385
-0.00713,0.009213,1.007272,0.00209,0.002314,0.003443,-0.01373,0.000699,0.062155
0.131677,0.444177,0.887947,0.024487,0.049392,0.034428,0.943969,-0.93783,-0.92536
-0.009092,0.004404,1.012085,0.004908,0.00486,0.008253,0.024491,-0.018818,-0.015803
-0.081034,0.502508,0.829014,0.145042,0.129665,0.169987,-0.762224,0.790677,-0.875202
-0.006393,0.004992,1.009121,0.004739,0.004837,0.007165,0.044012,0.023256,-0.031556
-0.009251,0.004579,1.01252,0.003735,0.00311,0.010898,0.263793,-0.80717,-0.030103
0.707892,0.409915,0.571997,0.012298,0.015139,0.003588,-0.944291,0.387736,-0.430284
-0.015866,-0.003377,1.008498,0.001121,0.001135,0.00179,0.003514,-0.049559,-0.039975
0.120763,0.221013,0.9738,0.002221,0.002409,0.003581,0.015526,0.006243,-0.041675
0.066728,0.328362,0.7606,0.272501,0.377857,0.506129,-0.039102,-0.075646,-0.593176
-0.173687,-0.017503,0.990632,0.001138,0.001165,0.001845,0.058072,0.013216,0.005626
-0.007298,0.006553,1.005332,0.004697,0.00459,0.007547,-0.076377,-0.046942,-0.006567
-0.015833,-0.003423,1.008916,0.001094,0.00116,0.001651,0.022169,0.024528,-0.041442
0.072326,0.372171,0.92794,0.002943,0.00582,0.003212,-0.273328,0.201082,-0.514175
0.050606,0.966111,0.210107,0.039146,0.022992,0.092928,0.378117,-0.337072,0.169182
0.201462,-0.115223,0.980575,0.001083,0.001181,0.001816,0.059166,0.051401,-0.043807
-0.008278,0.003956,1.013002,0.004722,0.004774,0.007476,0.0385,0.01304,-0.037407
-0.007981,0.004239,1.012579,0.004822,0.005138,0.007247,-0.014261,0.009372,-0.02505
-0.002025,0.002262,1.005663,0.001571,0.001919,0.002427,-0.402389,0.022195,-0.02419
0.346472,0.049007,0.944061,0.00482,0.004684,0.007028,-0.015839,0.011778,0.043193
-0.006712,0.006153,1.010024,0.001619,0.002448,0.002163,0.624534,-0.12083,-0.142048
-0.005826,-0.005319,1.008979,0.001069,0.001131,0.0018,-0.025604,-0.048556,-0.074759
-0.089267,0.266663,0.958751,0.06694,0.102052,0.038926,-0.211869,0.462422,-0.793656
-0.004587,0.005162,1.009484,0.004747,0.004855,0.00755,0.020053,0.075848,0.005903
0.153524,0.575279,0.810722,0.007312,0.007823,0.009464,-0.213015,0.040777,-0.28947
0.111618,0.492371,0.81948,0.174079,0.242691,0.200698,-0.515099,0.204968,-0.31995
0.034237,0.099913,1.002508,0.00532,0.005833,0.007134,0.013232,0.046377,-0.029786
-0.097796,0.27207,0.964049,0.002497,0.010094,0.004505,0.016407,-0.184329,-0.722946
-0.015738,-0.003411,1.008389,0.001157,0.00112,0.001759,-0.005572,-0.078174,-0.015448
0.034916,0.175728,0.990598,0.003538,0.013777,0.003886,0.826996,-0.549674,-0.668111
0.852337,0.179082,0.494355,0.006014,0.004983,0.011148,0.197299,-0.715249,-0.262606
0.123172,0.946254,0.011343,0.304501,0.627567,0.467903,0.151186,0.301036,0.023929
-0.015825,-0.003346,1.009261,0.001112,0.001061,0.001877,0.023621,-0.036254,-0.041451
0.238504,-0.001591,0.977206,0.001112,0.001153,0.001966,0.059356,-0.101698,-0.046254
-0.134291,-0.082236,0.996194,0.001096,0.00112,0.001802,-0.005148,-0.037698,-0.053773
-0.006489,0.005298,1.008447,0.002152,0.002247,0.003484,0.046091,-0.00909,0.010902
0.148177,-0.155848,0.984256,0.004617,0.004505,0.007358,-0.093229,0.01053,0.023565
-0.009552,0.004631,1.014632,0.001202,0.001565,0.001925,0.192205,-0.003286,-0.010074
0.046396,0.392221,0.904969,0.117186,0.16958,0.102851,0.264713,0.110659,-0.529072
-0.006544,0.005194,1.007216,0.003362,0.005782,0.004195,0.337692,-0.284531,-0.30172
-0.006857,0.005518,1.010377,0.004739,0.005104,0.007581,-0.031538,0.022835,-0.087448
0.057946,0.342198,0.941178,0.001359,0.002434,0.002235,-0.148421,-0.047686,-0.380324
-0.007928,0.005456,1.010729,0.001494,0.002208,0.002818,0.518767,-0.118819,0.013024
0.028428,0.21046,0.962887,0.206514,0.132378,0.103135,-0.060111,0.028554,-0.288422
-0.009233,0.003868,1.012394,0.004838,0.004811,0.00739,-0.029425,-0.009448,0.005453
-0.033876,-0.001431,1.011738,0.00523,0.005017,0.009888,-0.008257,-0.211097,-0.019192
0.198201,-0.115279,0.98808,0.001137,0.001166,0.001808,0.042463,-0.065856,-0.014615
-0.008758,0.005743,1.010745,0.001277,0.001623,0.00304,0.268736,-0.166809,0.079781
-0.105449,-0.053116,1.007562,0.001128,0.00111,0.001827,0.074905,-0.011354,-0.027034
-0.007255,0.02547,1.00482,0.002385,0.001845,0.001906,0.003981,0.047058,0.033561
-0.048013,0.304399,0.956593,0.001353,0.00151,0.001978,0.237149,-0.177898,-0.201377
0.06627,0.394513,0.918025,0.001335,0.002486,0.002146,-0.083887,-0.012939,-0.43304
-0.005185,-0.005917,1.009132,0.002093,0.002163,0.003452,0.079354,0.019526,0.020321
-0.008809,0.006153,1.014255,0.001299,0.001877,0.00205,0.369626,-0.015415,0.011461
-0.006383,-0.109326,1.002713,0.001077,0.001155,0.001936,-0.00935,-0.077142,-0.021433
-0.012573,-0.007573,1.012405,0.002052,0.001482,0.00252,-0.083514,0.028861,0.025018
-0.173445,-0.016583,0.990916,0.001115,0.0011,0.001833,-0.007432,-0.029959,-0.008154
-0.00813,0.032815,1.003081,0.001736,0.001566,0.001807,0.501234,0.03234,-0.010245
-0.031116,0.000351,1.011672,0.004892,0.005315,0.016823,0.035272,-0.038379,0.133689
-0.022314,0.019198,1.002718,0.001656,0.001372,0.002068,0.018432,-0.098036,-0.073765
0.175323,0.926347,0.313542,0.016984,0.01718,0.042988,-0.50816,-0.226843,0.116882
-0.013915,-0.020535,1.011505,0.002198,0.003995,0.003434,-0.283112,-0.289572,0.582552
0.082311,0.361213,0.931819,0.001382,0.001505,0.002073,0.330056,-0.221847,-0.209004
-0.072132,0.107,1.000554,0.008704,0.012061,0.010141,0.056438,-0.579525,-0.245463
-0.211966,-0.16838,0.972135,0.001053,0.001106,0.001828,-0.069953,0.035915,0.014324
0.155467,0.173516,0.977883,0.001458,0.002283,0.003369,0.339401,-0.221618,-0.135098
-0.027106,0.149899,0.997131,0.004421,0.00525,0.007484,0.013702,0.061588,-0.029829
0.139705,0.96352,0.026971,0.262803,0.558551,0.3784,0.273811,0.221039,-0.04749
-0.020767,-0.015306,1.005758,0.001123,0.001854,0.001941,-0.101711,-0.029532,-0.137569
-0.009834,0.007676,1.01497,0.002587,0.002502,0.003505,-0.00701,0.012771,-0.096315
-0.007498,0.024781,1.003946,0.008515,0.005707,0.009369,0.763356,0.192842,0.251279
0.035384,0.243643,0.975733,0.001261,0.002218,0.002087,-0.010741,-0.021408,-0.24805
0.852127,-0.079049,0.524642,0.001742,0.002165,0.002287,0.119584,-0.27761,-0.14855
0.156431,0.181383,0.977763,0.001588,0.002695,0.002475,0.416251,-0.393383,-0.277007
0.090759,0.161692,0.988313,0.001562,0.001678,0.002867,0.183412,-0.134901,-0.078618
0.734513,0.45652,-0.461646,0.110114,0.111154,0.051345,-0.987271,0.702638,-0.716604
-0.031999,-0.186106,0.987167,0.001154,0.001077,0.001813,0.034424,-0.098216,-0.046768
-0.007999,0.003469,1.012767,0.00503,0.004892,0.007271,-0.104684,-0.001753,-0.056592
0.20173,-0.114628,0.98033,0.001135,0.001122,0.001818,0.013243,-0.000628,-0.010733
-0.010471,0.005389,1.013563,0.001612,0.002159,0.003033,0.411396,-0.089724,-0.016304
0.201713,-0.115027,0.981508,0.00104,0.00113,0.001913,0.007974,-0.071753,-0.061441
-0.004927,0.004617,1.009614,0.004625,0.004652,0.007446,0.028449,-0.016261,0.014542
-0.008987,0.012878,1.008307,0.001194,0.001385,0.001811,0.120452,-0.023767,-0.061489
-0.005301,0.008662,1.008446,0.004667,0.00292,0.004288,-0.088623,0.015421,0.108851
-0.020712,-0.012314,1.011608,0.001294,0.001344,0.002026,-0.157219,-0.035611,-0.002087
-0.036506,0.931387,0.371829,0.165229,0.078618,0.067009,-0.111935,-0.113196,0.167209
0.191563,-0.044839,0.986095,0.002207,0.002205,0.00348,0.042167,-0.060905,-0.021979
-0.010544,0.374005,0.930623,0.026687,0.044849,0.023896,-0.559709,0.238051,-0.602713
-0.089043,-0.121207,0.996263,0.001926,0.001654,0.003213,-0.003083,0.120789,-0.232817
-0.00642,-0.00336,1.008455,0.004594,0.004546,0.007127,0.039471,-0.074742,-0.072326
0.200554,-0.115306,0.981885,0.001121,0.001177,0.00192,0.011274,-0.123479,-0.071487
-0.020526,0.929891,0.35621,0.064773,0.07964,0.067039,-0.3921,-0.187926,0.241932
-0.027033,0.026255,1.007209,0.001171,0.00121,0.002068,0.043995,-0.077806,-0.066854
0.201697,-0.11481,0.980571,0.001161,0.0011,0.001858,0.06506,-0.065097,-0.035392
-0.004715,0.175406,0.989319,0.091729,0.055081,0.047613,0.154299,-0.2505,-0.013696
-0.014013,-0.020834,1.013801,0.004899,0.004106,0.004254,0.112628,-0.18799,0.434856
-0.191286,0.016792,0.989352,0.001174,0.001166,0.003063,-0.002531,-0.221182,0.093229
-0.032667,-0.185741,0.98926,0.001096,0.001076,0.001797,-0.009626,-0.06715,-0.022556
-0.008256,0.005047,1.010486,0.00495,0.005159,0.007721,-0.04963,-0.054662,-0.131446
-0.064929,0.344334,0.942568,0.001222,0.001741,0.001993,0.110559,-0.156942,-0.201218
0.091709,0.153355,0.989265,0.00137,0.00238,0.001944,0.41006,-0.220329,-0.235367
-0.038929,-0.030517,1.006258,0.001336,0.001453,0.001987,0.228801,-0.125027,-0.077051
-0.16133,0.974967,0.066827,0.151765,0.159846,0.137417,0.021218,-0.073478,-0.150946
0.519947,0.190944,0.835511,0.070452,0.067924,0.05399,-0.233949,-0.538888,0.004305
0.027757,0.987961,-0.037197,0.040609,0.024358,0.072028,-0.169185,0.456323,-0.211154
-0.007803,0.005,1.011192,0.002288,0.00151,0.004416,-0.200158,0.482994,-0.244976
0.840348,-0.209365,0.510524,0.005502,0.005551,0.008068,-0.038097,-0.607507,0.247863
-0.021633,-0.012397,1.010507,0.001974,0.001834,0.001902,-0.2986,-0.081533,0.016925
0.90855,0.077159,0.412714,0.008886,0.019695,0.01335,-0.465153,-0.806141,0.440365
-0.00395,0.004748,1.009178,0.002271,0.002248,0.003442,0.047659,-0.030494,-0.019163
-0.595012,-0.134365,0.810423,0.045781,0.025218,0.030561,-0.922765,0.920852,-0.892082
0.201389,-0.11474,0.981091,0.001093,0.001139,0.001794,-0.054963,-0.074192,-0.005661
0.013012,0.00653,1.006188,0.004751,0.005334,0.004737,-0.487781,-0.114067,0.26016
-0.008153,0.007394,1.007148,0.001336,0.001268,0.001744,-0.01979,-0.045161,-0.020977
-0.087465,0.204303,0.975457,0.153945,0.107318,0.372035,0.332521,-0.399119,-0.497153
0.201667,-0.114773,0.980777,0.001117,0.001164,0.001786,0.071033,-0.03399,-0.060159
-0.009546,0.005772,1.009815,0.001166,0.001399,0.001844,0.050376,0.001826,0.030901
-0.026156,-0.006004,1.010614,0.001938,0.00221,0.001808,-0.188173,-0.004408,0.015243
0.152081,0.865631,0.148337,0.293849,0.566402,0.394391,0.028255,0.33619,-0.235318
-0.015576,-0.00343,1.007996,0.001135,0.001138,0.001692,-0.004238,0.047663,0.030556
-0.015833,-0.00348,1.008518,0.001088,0.001082,0.001729,0.010347,-0.047014,0.022809
0.167339,0.977912,0.078696,0.199451,0.382445,0.283106,0.345141,0.050842,-0.046914
0.154137,0.961093,0.078401,0.31059,0.578282,0.39506,0.442702,0.063594,-0.060316
-0.021058,-0.005425,1.009382,0.001705,0.002503,0.002115,-0.075513,-0.13304,0.074639
-0.008427,0.006291,1.013451,0.001416,0.002584,0.002556,0.320893,-0.080551,0.102579
-0.009274,0.011636,1.0119,0.002147,0.002887,0.005164,0.113571,-0.454083,-0.019035
-0.008967,0.012692,1.00766,0.001193,0.001452,0.001903,0.093823,-0.07037,-0.024806
-0.008561,0.004876,1.012212,0.004891,0.004728,0.007524,0.019783,-0.040397,-0.046998
-0.409652,0.902014,0.105127,0.046566,0.027266,0.018286,0.873592,-0.763922,-0.708692
0.039423,0.36037,0.934524,0.002525,0.005972,0.003202,0.391295,-0.236529,-0.545542
-0.070716,0.272966,0.964503,0.002374,0.003383,0.004211,-0.46693,0.162778,-0.329727
0.712993,0.129912,0.653643,0.081111,0.220001,0.063486,-0.628468,-0.666622,0.803109
0.853774,-0.079635,0.52192,0.002803,0.002203,0.002732,0.029283,-0.385289,0.069201
-0.017876,-0.008773,1.00743,0.001153,0.001056,0.001833,0.030644,-0.064294,0.024085
-0.005797,0.004435,1.006559,0.002241,0.002593,0.003403,0.130084,-0.088349,-0.0638
-0.024783,-0.006278,1.010265,0.001926,0.002844,0.001964,-0.278126,-0.024849,-0.029856
-0.00503,0.005295,1.008774,0.005145,0.005903,0.007282,0.057454,-0.022862,-0.026627
0.71521,0.145759,0.686493,0.015142,0.010527,0.017909,0.040343,-0.41027,-0.249089
0.201597,-0.114766,0.979881,0.001084,0.00115,0.001821,-0.033099,-0.064729,-0.008787
0.009294,0.929712,0.382601,0.065803,0.097689,0.070564,-0.110602,0.034681,0.427522
-0.006102,0.005305,1.005653,0.001583,0.002986,0.001958,0.460362,-0.051742,-0.052288
0.827944,0.467567,-0.273155,0.04548,0.071577,0.069199,-0.862158,-0.209177,0.502969
0.742981,0.057842,0.672634,0.008895,0.00694,0.010019,-0.631732,-0.946804,0.600276
-0.008944,0.006383,1.0098,0.001708,0.003001,0.004913,0.601358,-0.191385,0.046528
0.069057,0.404737,0.914717,0.001616,0.002389,0.002494,-0.301489,0.079703,-0.39516
-0.134829,-0.080772,0.995775,0.001087,0.001087,0.00185,0.04124,-0.031443,-0.046142
0.217629,0.131364,0.973307,0.001129,0.001172,0.001804,0.042198,-0.100745,-0.052727
0.200558,-0.114864,0.981828,0.001084,0.001169,0.001826,-0.049056,-0.02405,0.05901
-0.053182,0.914253,0.37753,0.044094,0.072779,0.055939,-0.27882,-0.107875,0.279929
-0.009908,0.005669,1.014041,0.004846,0.004976,0.007363,-0.008958,0.014237,0.024834
-0.015522,-0.003528,1.00833,0.001141,0.001174,0.001753,0.019589,0.029623,-0.040599
-0.028321,0.909052,0.412895,0.067683,0.021893,0.036161,0.309568,-0.657788,-0.186313
-0.032226,-0.185859,0.987368,0.001153,0.0011,0.001767,0.013665,-0.091315,-0.072694
-0.029334,0.211196,0.983831,0.032425,0.01145,0.061989,-0.527619,-0.719365,0.222887
0.788613,0.410494,0.454859,0.003649,0.004176,0.003632,-0.419487,-0.602153,-0.047767
0.164962,0.964724,0.162161,0.018038,0.008184,0.020648,0.045448,0.498149,0.006238
-0.00893,0.00564,1.014186,0.001461,0.002534,0.002303,0.490342,0.05835,0.092213
-0.004405,0.004609,1.008153,0.004838,0.004775,0.007203,0.038224,0.007875,0.042855
0.219232,0.962206,0.007311,0.069879,0.078946,0.122262,0.295697,0.297886,-0.21804
0.134629,0.259269,0.961319,0.010197,0.013977,0.006707,-0.275043,0.048857,-0.601756
-0.083805,-0.023873,1.000967,0.001342,0.001202,0.002002,-0.0808,-0.130561,-0.012347
0.01903,0.98617,0.045749,0.216946,0.426198,0.295984,0.031678,0.186748,0.076586
-0.036405,0.89533,0.441967,0.025275,0.057229,0.144348,-0.375018,0.304247,-0.950403
0.201627,-0.114924,0.981613,0.001103,0.001101,0.001708,0.011387,0.010731,0.079974
0.149342,0.45275,0.693514,0.272723,0.307849,0.414948,0.13735,-0.539475,-0.661812
-0.009581,0.006314,1.013078,0.001466,0.002585,0.002514,0.565005,-0.190175,-0.167746
0.722882,-0.002752,0.696772,0.006896,0.008678,0.006896,0.048087,-0.29634,-0.108456
-0.005668,0.00573,1.0126,0.002254,0.002548,0.002036,0.05078,0.013641,-0.094099
0.662124,-0.207549,0.733376,0.031322,0.109993,0.053409,0.035265,-0.025515,0.781885
0.201311,-0.114663,0.980811,0.001117,0.001101,0.001741,0.021385,-0.023413,0.057421
-0.023231,-0.004363,1.00988,0.002581,0.006524,0.002148,0.021315,-0.023548,0.19093
-0.006485,0.006291,1.008591,0.002187,0.002327,0.003407,0.040359,-0.062443,-0.074687
-0.010397,0.0052,1.015021,0.00554,0.005113,0.008066,-0.021078,0.002007,0.054931
0.181907,0.926712,0.146173,0.173604,0.242059,0.299752,0.108336,0.043257,-0.474888
0.051397,0.978232,0.055156,0.235338,0.326781,0.274495,0.02254,0.392671,0.023205
-0.064911,0.08623,1.002753,0.002859,0.002549,0.003045,-0.515465,-0.142316,-0.123556
0.003506,-0.160384,0.997092,0.001139,0.001077,0.001799,0.005235,0.010485,-0.001094
0.323694,0.420804,0.84904,0.001362,0.001932,0.002289,0.209949,-0.256278,-0.294855
-0.015557,-0.003499,1.008277,0.001074,0.001099,0.001855,-0.056913,0.019663,0.022046
0.2013,-0.114984,0.980778,0.001087,0.001138,0.001811,-0.034472,-0.078286,-0.023776
-0.004074,0.004578,1.009221,0.00224,0.002314,0.003984,0.07343,-0.12381,-0.109312
-0.105266,-0.052934,1.007192,0.001078,0.001173,0.001799,-0.006571,-0.039031,-0.021758
-0.011133,-0.013445,1.007875,0.004508,0.005139,0.00743,-0.033674,0.009618,-0.003255
-0.009042,0.008182,1.013365,0.003477,0.002727,0.003764,0.049855,0.014587,-0.017463
-0.00837,0.006901,1.010743,0.003111,0.006861,0.002585,-0.526424,-0.036152,0.055075
0.2017,-0.11517,0.980658,0.001129,0.001134,0.001682,0.025435,-0.05736,-0.028203
0.134885,0.372172,0.92185,0.002245,0.005706,0.003805,0.139415,-0.20196,-0.558697
-0.020577,-0.012339,1.012048,0.002858,0.002555,0.001728,-0.62561,-0.021483,-0.020463
-0.017561,-0.023455,1.014978,0.008221,0.00349,0.008482,0.18334,-0.404375,-0.054009
-0.010197,0.004305,1.012271,0.005084,0.005187,0.010764,0.019191,-0.212308,-0.05648
-0.008864,0.012831,1.008306,0.001086,0.001311,0.001869,0.102704,-0.057641,-0.071483
0.201617,-0.114831,0.980614,0.001118,0.001189,0.001779,-0.036963,0.02462,-0.006726
0.201758,-0.114873,0.980423,0.001134,0.001053,0.001849,0.073188,-0.083537,-0.085909
-0.005605,0.004821,1.009086,0.002245,0.002278,0.003452,-0.00367,0.010426,-0.028773
-0.010825,0.005274,1.013947,0.00167,0.002544,0.004719,0.461005,-0.318383,-0.011467
-0.007109,0.006918,1.006182,0.004597,0.004874,0.007405,0.048857,-0.033314,0.066415
-0.009306,-0.005761,1.004559,0.001295,0.00134,0.002433,0.06447,-0.051778,-0.015014
-0.009289,0.005892,1.009345,0.001227,0.001846,0.001997,0.323647,0.020059,0.02098
-0.00213,0.001839,1.006435,0.002849,0.004049,0.006888,-0.032153,-0.133821,0.108901
0.294689,0.447078,0.844999,0.001616,0.002063,0.002374,0.131318,-0.127536,-0.268663
-0.021878,-0.012397,1.013118,0.004147,0.00368,0.002222,-0.724773,0.036209,0.001935
-0.009305,-0.007775,1.008352,0.004398,0.004588,0.007367,-0.021538,0.023229,-0.051974
0.148352,0.975652,-0.003419,0.247952,0.34547,0.296283,0.306407,0.355897,0.136006
0.234624,0.092024,0.966889,0.130562,0.136419,0.112913,0.129691,-0.217186,-0.319614
-0.005986,0.00564,1.006732,0.004934,0.005278,0.00728,0.097552,-0.046023,-0.031417
0.163036,0.975896,0.042649,0.32723,0.393179,0.350484,0.395079,0.26643,-0.115457
0.201672,-0.114799,0.980618,0.001097,0.001095,0.001758,-0.000509,0.037195,-0.030438
0.020077,-0.171053,0.993996,0.001109,0.001121,0.001953,-0.022301,-0.053476,-0.006328
-0.00511,0.405322,0.905158,0.102104,0.152744,0.249841,0.004693,-0.03768,-0.148133
-0.37281,-0.445966,0.092093,0.46493,0.467341,0.522032,0.133299,0.398835,0.362385
-0.008805,-0.027896,1.005659,0.001264,0.001403,0.002383,0.032145,-0.080031,0.063676
-0.212152,-0.168132,0.972005,0.001146,0.001179,0.001659,0.018076,-0.063603,-0.033914
-0.06702,0.136581,0.994548,0.002144,0.00232,0.003385,0.038862,-0.010244,-0.023408
0.45988,0.836337,-0.261547,0.015268,0.008647,0.016503,-0.758294,0.297512,0.035647
-0.008041,0.003831,1.013873,0.004727,0.004672,0.007535,0.050119,-0.041016,0.050103
-0.004366,0.004904,1.007996,0.004881,0.005336,0.00733,-0.021668,0.078648,0.01296
0.767674,0.084583,0.639798,0.002833,0.004032,0.00276,-0.101148,-0.514346,-0.097924
0.791095,-0.076,0.612609,0.003919,0.00373,0.003412,-0.101453,-0.4519,0.231206
-0.007235,0.005337,1.010057,0.004834,0.004713,0.007504,0.040441,0.028399,0.024634
0.008666,0.272684,0.888117,0.144553,0.333947,0.179217,0.511319,-0.559834,-0.794503
0.155265,0.971725,0.023202,0.310321,0.474384,0.343321,0.300381,0.37669,0.098123
-0.069016,0.012889,1.006377,0.001135,0.001131,0.00182,-0.059353,-0.105306,0.004345
0.197744,-0.11521,0.989114,0.001092,0.00116,0.001843,-0.033455,0.016901,-0.004493
-0.07469,-0.004887,1.007449,0.004155,0.004143,0.009393,0.412848,-0.194645,-0.20321
-0.113667,-0.056864,1.000187,0.001156,0.001156,0.001784,0.007879,4e-05,-0.061318
-0.045354,-0.178808,0.990602,0.002173,0.002154,0.003344,0.016319,-0.074949,0.06315
-0.004081,0.004121,1.009822,0.003487,0.002761,0.005849,-0.165215,-0.244135,0.159613
0.055457,0.224334,0.978843,0.004737,0.004899,0.007453,-0.003765,0.000523,-0.019115
-0.015662,-0.003501,1.00841,0.001053,0.001149,0.001859,-0.014555,-0.016121,-0.028843
0.142782,0.965344,0.064931,0.225865,0.345293,0.291294,0.27102,0.096646,-0.13467
-0.024746,0.019527,1.004627,0.001613,0.005231,0.002079,-0.63544,0.151062,-0.279303
0.201119,-0.114959,0.980916,0.001084,0.001153,0.001752,0.002903,0.050287,-0.039377
0.201648,-0.115095,0.980706,0.0011,0.001083,0.001779,0.024376,-0.047499,-0.013562
-0.009533,0.006702,1.014031,0.002247,0.002307,0.003654,0.044461,-0.008059,-0.017418
-0.021987,-0.006607,1.006185,0.001232,0.001412,0.001838,-0.124629,-0.065729,-0.060694
0.096608,0.128305,0.991885,0.001508,0.002891,0.002831,0.37833,-0.372567,-0.366389
0.196401,-0.117008,0.990992,0.001143,0.001127,0.001826,-0.000495,0.025219,0.038376
